user_id,touch_order,timestamp,channel,campaign
1454,3,2025-06-07 03:00:00,Social,Brand
1454,1,2025-06-28 17:00:00,Display,Prospecting
1454,2,2025-07-03 09:00:00,Social,Brand
1454,5,2025-07-09 03:00:00,Search,Retargeting
1454,4,2025-07-14 15:00:00,Social,Brand
1455,1,2025-07-07 08:00:00,CTV,Brand
1456,3,2025-06-18 23:00:00,Social,Brand
1456,4,2025-06-26 20:00:00,CTV,Brand
1456,2,2025-07-06 05:00:00,Social,Prospecting
1456,1,2025-07-18 19:00:00,Search,Prospecting
1457,1,2025-06-05 06:00:00,Search,Brand
1457,3,2025-06-13 02:00:00,Social,Brand
1457,4,2025-06-23 03:00:00,Social,Brand
1457,2,2025-07-09 12:00:00,Search,Prospecting
1458,1,2025-06-17 02:00:00,Social,Brand
1458,2,2025-06-29 21:00:00,CTV,Retargeting
1459,2,2025-06-04 13:00:00,Social,Brand
1459,1,2025-06-09 20:00:00,Social,Brand
1459,4,2025-07-03 07:00:00,Display,Brand
1459,5,2025-07-16 13:00:00,Email,Brand
1459,3,2025-07-22 01:00:00,Email,Brand
1460,4,2025-06-08 23:00:00,Search,Brand
1460,2,2025-06-14 10:00:00,Display,Brand
1460,5,2025-06-18 04:00:00,Display,Retargeting
1460,3,2025-07-17 16:00:00,Email,Brand
1460,1,2025-07-24 20:00:00,Social,Brand
1461,1,2025-06-26 18:00:00,Social,Prospecting
1462,1,2025-06-17 00:00:00,Social,Retargeting
1463,5,2025-06-07 22:00:00,Search,Brand
1463,1,2025-07-01 07:00:00,Display,Brand
1463,2,2025-07-15 17:00:00,Social,Prospecting
1463,3,2025-07-21 03:00:00,Display,Brand
1463,4,2025-07-21 03:00:00,Social,Prospecting
1464,3,2025-06-17 01:00:00,Search,Brand
1464,4,2025-06-18 06:00:00,Display,Brand
1464,5,2025-06-21 10:00:00,Search,Brand
1464,2,2025-07-15 18:00:00,Social,Brand
1464,1,2025-07-17 22:00:00,Search,Brand
1465,1,2025-06-03 23:00:00,Email,Brand
1466,4,2025-06-11 19:00:00,Display,Brand
1466,2,2025-07-06 12:00:00,CTV,Retargeting
1466,1,2025-07-20 06:00:00,Social,Brand
1466,3,2025-07-21 02:00:00,Social,Brand
1467,3,2025-06-09 14:00:00,Email,Brand
1467,4,2025-06-12 19:00:00,Search,Brand
1467,1,2025-06-14 15:00:00,Display,Brand
1467,5,2025-06-29 18:00:00,Social,Prospecting
1467,2,2025-07-06 09:00:00,Social,Retargeting
1468,5,2025-06-05 19:00:00,Display,Retargeting
1468,4,2025-06-06 00:00:00,Email,Brand
1468,3,2025-06-16 04:00:00,Display,Brand
1468,1,2025-06-20 18:00:00,Email,Retargeting
1468,2,2025-07-05 09:00:00,Email,Prospecting
1469,2,2025-06-23 12:00:00,Display,Prospecting
1469,3,2025-07-04 01:00:00,Display,Brand
1469,1,2025-07-17 19:00:00,Search,Prospecting
1470,1,2025-06-26 02:00:00,Search,Brand
1471,4,2025-06-15 10:00:00,Display,Brand
1471,3,2025-06-19 05:00:00,Search,Prospecting
1471,1,2025-06-20 04:00:00,Social,Prospecting
1471,2,2025-07-14 13:00:00,CTV,Brand
1472,1,2025-06-28 17:00:00,CTV,Brand
1473,2,2025-06-11 00:00:00,Social,Prospecting
1473,1,2025-06-21 01:00:00,Display,Retargeting
1474,1,2025-06-21 22:00:00,Email,Brand
1475,3,2025-06-05 14:00:00,Social,Retargeting
1475,2,2025-06-15 19:00:00,CTV,Brand
1475,4,2025-06-16 03:00:00,Search,Brand
1475,1,2025-06-22 21:00:00,CTV,Prospecting
1475,5,2025-07-11 19:00:00,Search,Prospecting
1476,2,2025-07-03 15:00:00,Search,Prospecting
1476,1,2025-07-28 15:00:00,Social,Brand
1477,1,2025-06-17 03:00:00,Display,Brand
1477,2,2025-07-03 13:00:00,Display,Prospecting
1478,1,2025-07-06 09:00:00,Search,Retargeting
1479,2,2025-06-12 08:00:00,Search,Brand
1479,1,2025-07-19 05:00:00,Search,Prospecting
1480,1,2025-06-17 20:00:00,CTV,Prospecting
1481,1,2025-07-08 08:00:00,Search,Brand
1481,2,2025-07-17 11:00:00,Social,Brand
1482,1,2025-06-23 03:00:00,Search,Prospecting
1482,3,2025-07-21 18:00:00,CTV,Brand
1482,2,2025-07-26 14:00:00,Social,Prospecting
1483,5,2025-07-04 14:00:00,Social,Brand
1483,4,2025-07-06 00:00:00,Display,Brand
1483,2,2025-07-08 00:00:00,Search,Prospecting
1483,1,2025-07-12 11:00:00,CTV,Retargeting
1483,3,2025-07-27 13:00:00,Social,Brand
1484,1,2025-07-10 02:00:00,CTV,Prospecting
1485,1,2025-06-15 15:00:00,CTV,Prospecting
1485,4,2025-06-16 08:00:00,Email,Prospecting
1485,5,2025-06-27 11:00:00,Search,Brand
1485,2,2025-07-07 17:00:00,Display,Brand
1485,3,2025-07-11 00:00:00,Search,Brand
1486,5,2025-06-10 06:00:00,Email,Brand
1486,3,2025-06-10 08:00:00,Social,Prospecting
1486,2,2025-06-10 17:00:00,Email,Brand
1486,1,2025-07-03 16:00:00,Display,Brand
1486,4,2025-07-25 02:00:00,Search,Prospecting
1487,2,2025-06-01 09:00:00,Display,Brand
1487,1,2025-06-11 05:00:00,Search,Prospecting
1488,1,2025-06-03 22:00:00,Search,Brand
1488,2,2025-07-12 17:00:00,Social,Prospecting
1488,3,2025-07-19 17:00:00,Social,Brand
1489,4,2025-06-08 16:00:00,Social,Prospecting
1489,1,2025-07-04 11:00:00,Search,Prospecting
1489,3,2025-07-08 22:00:00,Search,Retargeting
1489,2,2025-07-20 15:00:00,Social,Brand
1490,2,2025-06-14 13:00:00,Social,Prospecting
1490,3,2025-07-18 08:00:00,Search,Retargeting
1490,1,2025-07-26 15:00:00,Search,Retargeting
1491,3,2025-06-06 06:00:00,Social,Retargeting
1491,2,2025-06-10 07:00:00,Email,Prospecting
1491,1,2025-06-10 19:00:00,Social,Prospecting
1492,1,2025-07-01 09:00:00,Email,Prospecting
1493,1,2025-07-10 22:00:00,Email,Prospecting
1494,1,2025-06-16 22:00:00,Social,Prospecting
1494,2,2025-06-16 22:00:00,Display,Prospecting
1494,5,2025-06-28 12:00:00,Search,Prospecting
1494,4,2025-07-19 01:00:00,Display,Brand
1494,3,2025-07-28 05:00:00,CTV,Prospecting
1495,1,2025-07-20 22:00:00,Display,Prospecting
1496,2,2025-06-03 08:00:00,Display,Brand
1496,1,2025-06-09 23:00:00,Social,Retargeting
1497,4,2025-06-10 16:00:00,Display,Prospecting
1497,1,2025-07-14 22:00:00,Social,Brand
1497,2,2025-07-15 20:00:00,Social,Retargeting
1497,3,2025-07-17 21:00:00,Social,Retargeting
1498,1,2025-06-23 10:00:00,Search,Brand
1499,1,2025-07-25 14:00:00,Display,Brand
1500,3,2025-06-03 20:00:00,Display,Prospecting
1500,1,2025-06-08 09:00:00,Social,Brand
1500,4,2025-07-06 20:00:00,Display,Prospecting
1500,2,2025-07-20 10:00:00,Search,Retargeting
1501,3,2025-06-22 15:00:00,Search,Prospecting
1501,2,2025-07-18 08:00:00,Social,Brand
1501,1,2025-07-30 21:00:00,Display,Retargeting
1502,2,2025-06-28 22:00:00,Display,Prospecting
1502,1,2025-07-16 07:00:00,Search,Brand
1503,1,2025-06-22 01:00:00,Search,Brand
1504,3,2025-06-29 22:00:00,Display,Brand
1504,1,2025-07-03 18:00:00,Email,Brand
1504,5,2025-07-27 21:00:00,CTV,Brand
1504,4,2025-07-30 05:00:00,Social,Brand
1504,2,2025-07-30 11:00:00,Social,Brand
1505,1,2025-06-25 22:00:00,Search,Brand
1505,2,2025-07-02 22:00:00,Social,Retargeting
1505,3,2025-07-05 12:00:00,Search,Prospecting
1506,1,2025-06-09 13:00:00,Social,Brand
1506,3,2025-06-13 21:00:00,Email,Prospecting
1506,2,2025-07-11 05:00:00,Social,Prospecting
1507,1,2025-07-26 03:00:00,Search,Brand
1507,2,2025-07-29 01:00:00,CTV,Prospecting
1508,4,2025-06-13 15:00:00,Search,Brand
1508,2,2025-06-25 00:00:00,Social,Prospecting
1508,1,2025-07-11 01:00:00,Social,Brand
1508,5,2025-07-26 17:00:00,CTV,Prospecting
1508,3,2025-07-28 18:00:00,Email,Prospecting
1509,1,2025-06-21 22:00:00,Display,Brand
1509,3,2025-06-27 04:00:00,Social,Brand
1509,2,2025-07-11 05:00:00,Email,Prospecting
1509,4,2025-07-27 03:00:00,Email,Brand
1510,1,2025-07-07 15:00:00,Search,Prospecting
1510,2,2025-07-15 18:00:00,Display,Brand
1510,3,2025-07-30 03:00:00,Social,Retargeting
1511,5,2025-06-06 18:00:00,Search,Brand
1511,2,2025-07-14 05:00:00,Search,Brand
1511,4,2025-07-19 14:00:00,Social,Prospecting
1511,1,2025-07-23 13:00:00,Display,Brand
1511,3,2025-07-25 15:00:00,CTV,Brand
1512,1,2025-06-05 00:00:00,Display,Brand
1513,2,2025-06-29 00:00:00,Social,Brand
1513,1,2025-07-16 08:00:00,Social,Retargeting
1514,3,2025-06-17 09:00:00,Social,Retargeting
1514,1,2025-06-22 07:00:00,Display,Brand
1514,2,2025-07-22 19:00:00,Social,Brand
1515,2,2025-06-09 04:00:00,Display,Brand
1515,3,2025-06-25 13:00:00,Email,Brand
1515,4,2025-07-18 15:00:00,Search,Brand
1515,1,2025-07-29 08:00:00,Search,Prospecting
1516,3,2025-06-12 23:00:00,Search,Brand
1516,4,2025-06-27 15:00:00,Display,Prospecting
1516,2,2025-07-05 05:00:00,Search,Prospecting
1516,5,2025-07-25 23:00:00,Social,Brand
1516,1,2025-07-29 02:00:00,Search,Brand
1517,2,2025-06-18 02:00:00,Search,Retargeting
1517,1,2025-07-26 00:00:00,Email,Brand
1518,2,2025-06-21 13:00:00,CTV,Prospecting
1518,1,2025-07-13 07:00:00,Search,Retargeting
1518,3,2025-07-22 16:00:00,Display,Brand
1519,1,2025-07-13 09:00:00,Display,Brand
1519,2,2025-07-27 13:00:00,Email,Brand
1520,1,2025-06-17 02:00:00,Social,Brand
1520,4,2025-06-22 12:00:00,Display,Brand
1520,2,2025-06-26 09:00:00,Display,Retargeting
1520,3,2025-06-27 09:00:00,Social,Brand
1521,3,2025-06-21 08:00:00,Search,Brand
1521,4,2025-06-24 16:00:00,Social,Prospecting
1521,1,2025-07-01 13:00:00,Display,Retargeting
1521,2,2025-07-10 14:00:00,Social,Prospecting
1521,5,2025-07-27 07:00:00,Social,Retargeting
1522,3,2025-06-17 15:00:00,CTV,Retargeting
1522,1,2025-07-06 03:00:00,Social,Retargeting
1522,2,2025-07-25 21:00:00,Social,Retargeting
1523,1,2025-06-12 13:00:00,Display,Brand
1523,2,2025-07-24 22:00:00,Display,Brand
1523,3,2025-07-27 23:00:00,Social,Brand
1524,3,2025-06-25 14:00:00,Display,Brand
1524,1,2025-07-18 06:00:00,Search,Retargeting
1524,2,2025-07-20 15:00:00,CTV,Brand
1524,4,2025-07-29 23:00:00,Social,Brand
1525,2,2025-06-29 02:00:00,CTV,Retargeting
1525,1,2025-07-01 19:00:00,Email,Prospecting
1526,3,2025-07-01 22:00:00,Search,Prospecting
1526,2,2025-07-11 21:00:00,Search,Prospecting
1526,1,2025-07-19 04:00:00,CTV,Prospecting
1527,1,2025-06-22 23:00:00,Search,Brand
1528,1,2025-06-12 16:00:00,Display,Prospecting
1528,3,2025-07-18 13:00:00,Social,Prospecting
1528,2,2025-07-24 15:00:00,Email,Brand
1528,4,2025-07-30 21:00:00,Search,Prospecting
1529,3,2025-06-01 20:00:00,Search,Prospecting
1529,2,2025-07-15 03:00:00,Display,Brand
1529,4,2025-07-17 16:00:00,Social,Retargeting
1529,1,2025-07-24 23:00:00,Social,Brand
1530,3,2025-06-03 10:00:00,Display,Brand
1530,2,2025-07-14 23:00:00,Social,Brand
1530,1,2025-07-21 19:00:00,Search,Brand
1531,1,2025-06-13 13:00:00,Social,Brand
1531,2,2025-07-11 23:00:00,Social,Brand
1532,2,2025-06-19 08:00:00,Search,Retargeting
1532,1,2025-07-07 08:00:00,Social,Brand
1533,1,2025-06-20 03:00:00,Search,Prospecting
1534,4,2025-06-08 08:00:00,CTV,Retargeting
1534,3,2025-06-12 07:00:00,Social,Prospecting
1534,2,2025-06-14 11:00:00,Search,Prospecting
1534,5,2025-06-19 16:00:00,Social,Brand
1534,1,2025-07-12 05:00:00,Email,Retargeting
1535,4,2025-06-05 20:00:00,Social,Prospecting
1535,3,2025-06-19 13:00:00,CTV,Brand
1535,2,2025-06-27 13:00:00,Search,Brand
1535,1,2025-06-29 13:00:00,Search,Prospecting
1536,2,2025-06-18 03:00:00,CTV,Brand
1536,4,2025-06-28 00:00:00,Email,Brand
1536,3,2025-07-02 16:00:00,CTV,Brand
1536,1,2025-07-26 08:00:00,Search,Retargeting
1537,2,2025-06-03 05:00:00,Search,Prospecting
1537,5,2025-06-29 04:00:00,Search,Retargeting
1537,3,2025-07-06 00:00:00,CTV,Brand
1537,4,2025-07-21 03:00:00,Social,Prospecting
1537,1,2025-07-22 03:00:00,Search,Prospecting
1538,3,2025-06-18 08:00:00,Social,Prospecting
1538,2,2025-07-12 02:00:00,Search,Brand
1538,1,2025-07-25 12:00:00,Search,Brand
1539,2,2025-07-05 09:00:00,Search,Brand
1539,1,2025-07-21 15:00:00,CTV,Brand
1540,1,2025-07-08 05:00:00,Email,Retargeting
1540,2,2025-07-23 06:00:00,Search,Brand
1541,2,2025-06-02 03:00:00,Social,Brand
1541,3,2025-06-26 12:00:00,Display,Prospecting
1541,1,2025-07-03 02:00:00,Display,Prospecting
1542,5,2025-06-06 04:00:00,Display,Brand
1542,1,2025-06-21 11:00:00,Social,Prospecting
1542,3,2025-07-04 15:00:00,Search,Retargeting
1542,4,2025-07-15 11:00:00,Display,Retargeting
1542,2,2025-07-30 01:00:00,Social,Prospecting
1543,1,2025-07-08 16:00:00,Display,Retargeting
1544,1,2025-06-13 21:00:00,Email,Brand
1545,3,2025-06-01 02:00:00,Display,Prospecting
1545,5,2025-06-02 13:00:00,Social,Brand
1545,1,2025-06-14 15:00:00,CTV,Brand
1545,4,2025-07-06 16:00:00,Email,Brand
1545,2,2025-07-20 09:00:00,Search,Prospecting
1546,2,2025-06-30 00:00:00,CTV,Prospecting
1546,1,2025-07-01 14:00:00,Display,Brand
1547,3,2025-07-08 06:00:00,Search,Brand
1547,4,2025-07-10 23:00:00,Search,Prospecting
1547,2,2025-07-11 16:00:00,CTV,Brand
1547,5,2025-07-20 21:00:00,CTV,Brand
1547,1,2025-07-24 13:00:00,Social,Brand
1548,5,2025-06-04 13:00:00,Display,Brand
1548,1,2025-06-24 21:00:00,Email,Brand
1548,3,2025-07-04 15:00:00,Email,Brand
1548,2,2025-07-18 23:00:00,Display,Prospecting
1548,4,2025-07-20 06:00:00,Search,Retargeting
1549,2,2025-06-14 05:00:00,Social,Retargeting
1549,1,2025-06-19 10:00:00,Social,Prospecting
1549,3,2025-07-10 00:00:00,Display,Brand
1550,4,2025-06-06 22:00:00,CTV,Brand
1550,1,2025-06-25 09:00:00,Social,Prospecting
1550,2,2025-07-02 00:00:00,Display,Retargeting
1550,3,2025-07-20 08:00:00,CTV,Brand
1551,1,2025-06-12 17:00:00,CTV,Retargeting
1551,2,2025-07-07 23:00:00,Search,Prospecting
1551,3,2025-07-12 03:00:00,Social,Brand
1552,2,2025-06-29 17:00:00,Display,Prospecting
1552,3,2025-07-02 09:00:00,Display,Retargeting
1552,1,2025-07-03 04:00:00,Display,Prospecting
1552,4,2025-07-24 10:00:00,Search,Prospecting
1552,5,2025-07-27 12:00:00,Search,Brand
1553,1,2025-06-16 06:00:00,CTV,Brand
1553,3,2025-06-30 07:00:00,Display,Prospecting
1553,2,2025-07-10 22:00:00,Search,Prospecting
1554,1,2025-06-08 18:00:00,Social,Brand
1554,2,2025-07-06 15:00:00,Email,Prospecting
1554,3,2025-07-22 12:00:00,Social,Brand
1555,3,2025-07-11 21:00:00,Display,Brand
1555,2,2025-07-22 23:00:00,Display,Prospecting
1555,4,2025-07-25 09:00:00,CTV,Brand
1555,1,2025-07-27 16:00:00,Search,Retargeting
1556,4,2025-06-03 14:00:00,Social,Brand
1556,1,2025-06-29 13:00:00,Search,Prospecting
1556,5,2025-06-30 08:00:00,Search,Prospecting
1556,2,2025-07-01 06:00:00,Search,Brand
1556,3,2025-07-05 12:00:00,Social,Brand
1557,2,2025-06-18 11:00:00,CTV,Brand
1557,1,2025-07-11 17:00:00,Social,Prospecting
1558,1,2025-06-05 05:00:00,Social,Prospecting
1558,2,2025-06-25 13:00:00,CTV,Brand
1558,3,2025-07-14 14:00:00,Search,Prospecting
1559,1,2025-06-02 12:00:00,Email,Brand
1559,2,2025-06-08 20:00:00,CTV,Retargeting
1559,3,2025-07-28 12:00:00,Email,Brand
1560,4,2025-06-10 14:00:00,Display,Brand
1560,3,2025-07-22 04:00:00,Search,Brand
1560,2,2025-07-22 11:00:00,Display,Retargeting
1560,1,2025-07-30 16:00:00,Search,Retargeting
1561,2,2025-06-04 01:00:00,Social,Prospecting
1561,4,2025-06-07 01:00:00,Search,Retargeting
1561,1,2025-06-09 13:00:00,Email,Prospecting
1561,3,2025-07-14 10:00:00,CTV,Prospecting
1561,5,2025-07-27 14:00:00,Search,Retargeting
1562,1,2025-07-05 19:00:00,Social,Prospecting
1562,3,2025-07-14 09:00:00,CTV,Brand
1562,2,2025-07-30 05:00:00,Social,Brand
1563,2,2025-06-06 16:00:00,Search,Prospecting
1563,4,2025-06-19 02:00:00,Display,Brand
1563,3,2025-06-22 12:00:00,Email,Brand
1563,1,2025-07-08 08:00:00,Display,Retargeting
1564,4,2025-06-05 04:00:00,Social,Brand
1564,3,2025-06-10 17:00:00,CTV,Brand
1564,1,2025-07-19 05:00:00,Search,Prospecting
1564,2,2025-07-22 03:00:00,Social,Prospecting
1565,1,2025-06-15 16:00:00,Display,Brand
1565,3,2025-06-18 16:00:00,CTV,Brand
1565,4,2025-07-07 07:00:00,Search,Prospecting
1565,2,2025-07-28 21:00:00,Social,Prospecting
1566,1,2025-06-09 22:00:00,Display,Retargeting
1566,2,2025-06-17 15:00:00,Search,Prospecting
1566,3,2025-06-30 20:00:00,Search,Retargeting
1567,1,2025-06-06 01:00:00,Display,Retargeting
1567,2,2025-06-13 05:00:00,Display,Brand
1568,3,2025-06-05 05:00:00,Search,Prospecting
1568,5,2025-06-06 23:00:00,Display,Prospecting
1568,1,2025-06-11 10:00:00,Search,Prospecting
1568,2,2025-07-10 14:00:00,Display,Prospecting
1568,4,2025-07-19 01:00:00,Display,Prospecting
1569,1,2025-06-12 12:00:00,Email,Brand
1569,2,2025-07-03 10:00:00,CTV,Prospecting
1569,3,2025-07-09 18:00:00,Display,Brand
1569,4,2025-07-09 22:00:00,Search,Retargeting
1570,2,2025-06-23 06:00:00,Email,Brand
1570,1,2025-07-18 06:00:00,Social,Brand
1571,1,2025-07-18 20:00:00,Search,Brand
1572,1,2025-07-20 18:00:00,Email,Prospecting
1573,2,2025-06-23 05:00:00,Search,Brand
1573,1,2025-07-06 03:00:00,Display,Retargeting
1573,3,2025-07-16 20:00:00,Email,Brand
1574,1,2025-06-26 00:00:00,Email,Brand
1575,4,2025-06-07 17:00:00,Display,Brand
1575,3,2025-06-24 03:00:00,Search,Retargeting
1575,1,2025-07-18 01:00:00,Social,Prospecting
1575,2,2025-07-26 23:00:00,Search,Prospecting
1576,1,2025-06-01 01:00:00,CTV,Prospecting
1576,2,2025-07-05 16:00:00,Social,Brand
1577,4,2025-07-03 10:00:00,Search,Brand
1577,2,2025-07-08 06:00:00,Display,Brand
1577,1,2025-07-12 06:00:00,Search,Brand
1577,3,2025-07-19 17:00:00,Search,Brand
1578,4,2025-06-18 11:00:00,Social,Prospecting
1578,2,2025-07-03 04:00:00,Search,Brand
1578,1,2025-07-03 20:00:00,Social,Brand
1578,3,2025-07-23 08:00:00,Social,Retargeting
1579,2,2025-07-13 08:00:00,CTV,Prospecting
1579,1,2025-07-22 01:00:00,Social,Brand
1580,2,2025-06-21 21:00:00,Email,Brand
1580,1,2025-07-01 21:00:00,CTV,Brand
1581,4,2025-07-08 14:00:00,CTV,Prospecting
1581,3,2025-07-10 12:00:00,Search,Brand
1581,2,2025-07-22 07:00:00,Display,Retargeting
1581,1,2025-07-25 21:00:00,Display,Brand
1582,1,2025-06-13 00:00:00,Social,Prospecting
1582,3,2025-07-01 05:00:00,Social,Brand
1582,2,2025-07-09 03:00:00,Display,Brand
1583,1,2025-06-09 13:00:00,Search,Prospecting
1583,3,2025-06-15 17:00:00,Display,Brand
1583,4,2025-06-24 12:00:00,CTV,Prospecting
1583,2,2025-07-13 00:00:00,CTV,Brand
1584,2,2025-06-10 20:00:00,Search,Retargeting
1584,4,2025-06-11 05:00:00,Social,Prospecting
1584,1,2025-06-22 04:00:00,Social,Brand
1584,3,2025-07-30 05:00:00,Search,Brand
1585,1,2025-06-05 14:00:00,Search,Retargeting
1585,4,2025-07-14 13:00:00,Display,Retargeting
1585,3,2025-07-21 04:00:00,Display,Brand
1585,2,2025-07-22 23:00:00,Search,Brand
1586,3,2025-06-06 18:00:00,Search,Brand
1586,2,2025-06-07 07:00:00,Search,Prospecting
1586,1,2025-06-15 18:00:00,Display,Prospecting
1586,4,2025-07-24 18:00:00,Social,Prospecting
1587,2,2025-06-20 09:00:00,Social,Prospecting
1587,1,2025-07-14 18:00:00,Display,Brand
1588,2,2025-06-08 06:00:00,Email,Brand
1588,4,2025-06-21 07:00:00,Search,Retargeting
1588,3,2025-06-25 16:00:00,Email,Prospecting
1588,1,2025-07-29 11:00:00,Search,Brand
1589,1,2025-07-01 10:00:00,Display,Brand
1589,2,2025-07-23 12:00:00,Email,Prospecting
1590,3,2025-07-01 02:00:00,CTV,Brand
1590,2,2025-07-03 21:00:00,Social,Prospecting
1590,1,2025-07-20 00:00:00,Search,Brand
1591,1,2025-07-28 12:00:00,Search,Prospecting
1592,1,2025-06-04 06:00:00,Social,Retargeting
1592,3,2025-07-18 03:00:00,CTV,Brand
1592,2,2025-07-24 11:00:00,Social,Retargeting
1593,2,2025-06-07 17:00:00,CTV,Prospecting
1593,1,2025-06-17 18:00:00,CTV,Prospecting
1594,3,2025-06-25 22:00:00,Social,Brand
1594,2,2025-06-30 19:00:00,Social,Retargeting
1594,5,2025-07-07 06:00:00,Email,Brand
1594,1,2025-07-09 09:00:00,Display,Prospecting
1594,4,2025-07-18 06:00:00,Social,Brand
1595,1,2025-06-11 21:00:00,Search,Retargeting
1596,3,2025-06-03 13:00:00,Search,Brand
1596,1,2025-07-02 09:00:00,Social,Retargeting
1596,4,2025-07-08 00:00:00,Display,Prospecting
1596,2,2025-07-16 17:00:00,Social,Prospecting
1597,1,2025-07-04 10:00:00,Display,Retargeting
1598,1,2025-07-16 15:00:00,CTV,Prospecting
1599,2,2025-06-14 03:00:00,Social,Retargeting
1599,1,2025-06-21 05:00:00,CTV,Brand
1600,1,2025-07-23 10:00:00,Email,Retargeting
1601,3,2025-07-03 22:00:00,Search,Brand
1601,1,2025-07-11 15:00:00,CTV,Brand
1601,2,2025-07-15 18:00:00,Display,Brand
1602,3,2025-06-24 05:00:00,Social,Brand
1602,1,2025-07-05 15:00:00,Search,Prospecting
1602,2,2025-07-09 12:00:00,Search,Brand
1603,4,2025-06-12 18:00:00,Social,Prospecting
1603,3,2025-06-25 20:00:00,Display,Brand
1603,1,2025-07-06 02:00:00,Social,Brand
1603,2,2025-07-15 08:00:00,CTV,Prospecting
1604,1,2025-07-26 16:00:00,Display,Brand
1605,3,2025-06-18 03:00:00,Social,Prospecting
1605,4,2025-06-25 22:00:00,Search,Brand
1605,2,2025-07-05 19:00:00,Social,Prospecting
1605,1,2025-07-27 01:00:00,CTV,Brand
1606,1,2025-06-17 21:00:00,Email,Brand
1607,2,2025-06-13 07:00:00,Email,Retargeting
1607,1,2025-06-16 16:00:00,Search,Brand
1607,4,2025-07-11 03:00:00,Search,Prospecting
1607,3,2025-07-12 06:00:00,Social,Brand
1607,5,2025-07-28 17:00:00,Display,Prospecting
1608,3,2025-06-17 17:00:00,Email,Prospecting
1608,2,2025-06-23 14:00:00,Social,Prospecting
1608,1,2025-06-24 01:00:00,CTV,Retargeting
1609,1,2025-06-16 22:00:00,CTV,Brand
1609,2,2025-07-04 07:00:00,Social,Retargeting
1609,3,2025-07-13 19:00:00,Display,Brand
1610,5,2025-06-01 13:00:00,Search,Brand
1610,1,2025-06-11 10:00:00,Social,Prospecting
1610,2,2025-06-17 01:00:00,Social,Brand
1610,3,2025-06-28 15:00:00,Social,Brand
1610,4,2025-07-24 23:00:00,Social,Prospecting
1611,1,2025-06-05 00:00:00,Display,Brand
1611,3,2025-07-16 14:00:00,Search,Brand
1611,2,2025-07-24 11:00:00,CTV,Prospecting
1612,2,2025-06-04 05:00:00,Social,Prospecting
1612,3,2025-06-11 21:00:00,Social,Brand
1612,4,2025-06-26 04:00:00,Display,Brand
1612,1,2025-06-30 02:00:00,Email,Brand
1613,4,2025-06-13 09:00:00,Display,Prospecting
1613,2,2025-06-29 11:00:00,Search,Prospecting
1613,1,2025-07-04 11:00:00,Social,Prospecting
1613,3,2025-07-25 16:00:00,Email,Prospecting
1614,1,2025-06-23 10:00:00,Search,Brand
1614,2,2025-07-24 22:00:00,Display,Brand
1615,1,2025-06-12 12:00:00,Display,Brand
1615,2,2025-07-08 05:00:00,CTV,Brand
1616,1,2025-06-23 14:00:00,Search,Brand
1616,2,2025-07-04 15:00:00,Search,Prospecting
1617,4,2025-06-03 08:00:00,Display,Prospecting
1617,1,2025-06-17 21:00:00,Display,Brand
1617,2,2025-06-28 12:00:00,Search,Prospecting
1617,5,2025-07-17 18:00:00,Email,Brand
1617,3,2025-07-20 18:00:00,Display,Retargeting
1618,3,2025-06-06 08:00:00,Social,Retargeting
1618,4,2025-06-12 03:00:00,Search,Retargeting
1618,2,2025-06-26 10:00:00,Social,Brand
1618,1,2025-07-27 10:00:00,Social,Prospecting
1619,2,2025-06-28 17:00:00,Email,Prospecting
1619,1,2025-07-28 06:00:00,Search,Brand
1620,1,2025-06-01 16:00:00,CTV,Brand
1620,3,2025-06-03 18:00:00,Social,Retargeting
1620,2,2025-06-09 12:00:00,Display,Brand
1621,4,2025-06-21 11:00:00,Search,Brand
1621,2,2025-07-11 16:00:00,Social,Prospecting
1621,3,2025-07-14 02:00:00,Display,Brand
1621,1,2025-07-28 05:00:00,Display,Prospecting
1622,4,2025-06-09 02:00:00,CTV,Prospecting
1622,1,2025-06-21 15:00:00,CTV,Brand
1622,3,2025-07-06 10:00:00,Display,Prospecting
1622,2,2025-07-22 14:00:00,Social,Prospecting
1623,4,2025-06-08 16:00:00,Social,Retargeting
1623,1,2025-06-09 01:00:00,Display,Brand
1623,3,2025-07-16 22:00:00,Display,Brand
1623,2,2025-07-18 04:00:00,Search,Brand
1624,1,2025-07-28 23:00:00,CTV,Prospecting
1625,1,2025-06-14 06:00:00,CTV,Brand
1626,1,2025-07-01 09:00:00,Search,Brand
1626,2,2025-07-07 01:00:00,Social,Retargeting
1626,3,2025-07-26 22:00:00,Search,Prospecting
1627,3,2025-06-12 06:00:00,Display,Prospecting
1627,2,2025-06-20 14:00:00,Search,Brand
1627,4,2025-07-13 16:00:00,Social,Brand
1627,1,2025-07-17 14:00:00,Display,Prospecting
1628,2,2025-06-12 09:00:00,CTV,Brand
1628,1,2025-06-23 06:00:00,Search,Prospecting
1629,3,2025-06-08 10:00:00,Social,Brand
1629,4,2025-06-25 16:00:00,Email,Brand
1629,2,2025-07-08 20:00:00,Display,Brand
1629,1,2025-07-13 07:00:00,Search,Brand
1630,3,2025-06-05 15:00:00,Search,Prospecting
1630,4,2025-06-11 09:00:00,Display,Brand
1630,5,2025-06-17 09:00:00,Social,Prospecting
