user_id,converted,revenue,last_touch_channel,last_touch_campaign,cost
1656,0,0.0,Social,Brand,1.9829055151303605
1657,0,0.0,Social,Retargeting,1.455017013915888
1658,0,0.0,Email,Brand,0.1897611615945717
1659,0,0.0,Search,Brand,2.399136774606936
1660,0,0.0,Search,Prospecting,2.4799204869477185
1661,0,0.0,Search,Brand,2.555223691298192
1662,0,0.0,Search,Prospecting,2.054522861822508
1663,0,0.0,Email,Prospecting,0.2906720619754825
1664,0,0.0,Display,Prospecting,1.031442373114266
1665,0,0.0,Social,Brand,1.8671353143209564
1666,0,0.0,Display,Brand,0.9397121530170637
1667,0,0.0,Search,Prospecting,2.7082434362969168
1668,0,0.0,Search,Prospecting,2.6871788991146395
1669,0,0.0,CTV,Brand,3.704764841110839
1670,0,0.0,Social,Brand,1.871624328676462
1671,0,0.0,CTV,Brand,3.198704258385891
1672,1,217.60448857804798,Search,Brand,1.582941672819644
1673,0,0.0,Social,Prospecting,1.54392558422102
1674,0,0.0,Search,Prospecting,2.307005190996182
1675,0,0.0,Social,Brand,1.795166101334842
1676,0,0.0,Social,Brand,1.0467354239971294
1677,0,0.0,Social,Brand,1.8202000683248687
1678,0,0.0,Display,Brand,1.0986512644082762
1679,0,0.0,Email,Brand,0.28451819660735267
1680,0,0.0,Display,Prospecting,0.7581488866746928
1681,0,0.0,Search,Brand,1.6381804585086277
1682,0,0.0,Social,Retargeting,1.1930855403509035
1683,0,0.0,Search,Brand,2.7074036916974973
1684,0,0.0,Email,Brand,0.23512447551259694
1685,0,0.0,Search,Retargeting,1.7960954154706645
1686,0,0.0,CTV,Prospecting,3.1105141873222495
1687,0,0.0,Email,Prospecting,0.2142479252958118
1688,0,0.0,Search,Prospecting,2.063361607826799
1689,0,0.0,Social,Prospecting,1.607848200747551
1690,0,0.0,Social,Brand,1.8870092494744546
1691,0,0.0,Email,Prospecting,0.2471949074517602
1692,0,0.0,Search,Brand,2.7579256713925764
1693,0,0.0,Search,Retargeting,1.8501121906725844
1694,0,0.0,CTV,Brand,4.708856740990069
1695,0,0.0,Email,Prospecting,0.17827731913739683
1696,0,0.0,Search,Prospecting,1.85459325281848
1697,0,0.0,Email,Retargeting,0.16582941969078568
1698,0,0.0,Search,Brand,1.7728252384094563
1699,0,0.0,Social,Retargeting,1.844443250659632
1700,0,0.0,Display,Brand,0.9605188509652648
1701,1,74.34931032409938,Search,Prospecting,2.527982901613601
1702,0,0.0,Social,Brand,1.8606518785275428
1703,0,0.0,Social,Retargeting,1.603518789430242
1704,0,0.0,Social,Brand,1.4842497764072422
1705,0,0.0,Search,Brand,2.3205889577783
1706,0,0.0,Social,Brand,1.2879931865335459
1707,0,0.0,Display,Prospecting,0.6349688210513519
1708,0,0.0,Search,Retargeting,2.336498468719603
1709,0,0.0,Social,Prospecting,1.5922604144360546
1710,0,0.0,Search,Brand,2.546952287948252
1711,0,0.0,Search,Brand,2.073584432445739
1712,0,0.0,Display,Brand,0.6511274319672938
1713,0,0.0,Email,Brand,0.24929476214045018
1714,0,0.0,Search,Retargeting,2.2814253601487398
1715,0,0.0,Search,Brand,2.2506345528882084
1716,0,0.0,Social,Retargeting,1.7922685872251158
1717,0,0.0,Search,Prospecting,1.934154170398003
1718,0,0.0,Search,Brand,2.67382624174188
1719,0,0.0,Email,Brand,0.2896163193972265
1720,0,0.0,Email,Brand,0.30528558479461604
1721,0,0.0,Email,Prospecting,0.21997394993931976
1722,1,41.45590461361899,Display,Brand,1.0988464848689614
1723,0,0.0,Email,Brand,0.18326505237945775
1724,0,0.0,Social,Brand,1.7785815464971355
1725,0,0.0,Search,Retargeting,1.5390227770392015
1726,0,0.0,Social,Brand,1.5524356696946824
1727,0,0.0,Social,Prospecting,1.4151804424940835
1728,0,0.0,Search,Brand,2.2337752652325595
1729,0,0.0,CTV,Prospecting,5.1025067195615605
1730,0,0.0,Social,Retargeting,1.798469905773097
1731,0,0.0,Social,Brand,1.7447055862027365
1732,0,0.0,CTV,Prospecting,4.485468372785532
1733,0,0.0,Email,Retargeting,0.27220735658221873
1734,0,0.0,Email,Brand,0.28431227421360683
1735,0,0.0,Search,Brand,1.866614349333176
1736,0,0.0,Search,Retargeting,1.4869764195854998
1737,0,0.0,Email,Prospecting,0.24954690770976629
1738,0,0.0,Social,Prospecting,1.1887124287394766
1739,0,0.0,Email,Brand,0.2009498139749805
1740,0,0.0,CTV,Brand,4.588248283287008
1741,0,0.0,CTV,Brand,3.0246833860017355
1742,0,0.0,CTV,Brand,5.170319218159706
1743,0,0.0,Search,Prospecting,2.0287599037014017
1744,0,0.0,Search,Brand,2.776149945334469
1745,0,0.0,Social,Prospecting,1.7665634763261142
1746,0,0.0,Search,Brand,1.9422276920916677
1747,0,0.0,Display,Prospecting,0.944191825095034
1748,0,0.0,Social,Brand,1.484273558983442
1749,0,0.0,Search,Brand,1.5616626110072653
1750,0,0.0,Search,Prospecting,2.1769906471655727
1751,0,0.0,Social,Prospecting,1.115848065547236
1752,0,0.0,Social,Brand,2.029474093824653
1753,0,0.0,CTV,Brand,5.154823891967917
1754,0,0.0,Social,Brand,1.5233369504953505
1755,0,0.0,Display,Prospecting,0.6326907032940421
1756,0,0.0,Search,Prospecting,2.58758374282129
1757,0,0.0,Social,Prospecting,1.7612479564685706
1758,0,0.0,Search,Retargeting,2.008322467809776
1759,0,0.0,Social,Prospecting,1.386786947134096
1760,0,0.0,Social,Prospecting,1.8838538544368941
1761,1,161.57905693839686,Search,Brand,2.366771136420294
1762,0,0.0,Email,Brand,0.2643307704631817
1763,0,0.0,Search,Prospecting,2.7808116559635265
1764,1,78.37167533847847,Email,Prospecting,0.19618448038222358
1765,0,0.0,Display,Prospecting,0.6006181633762091
1766,0,0.0,Display,Prospecting,0.6490898794482514
1767,0,0.0,CTV,Retargeting,5.123434745142991
1768,0,0.0,Search,Brand,2.5807433593812643
1769,0,0.0,Search,Brand,2.7069735255374177
1770,0,0.0,Display,Prospecting,0.7515073794138734
1771,0,0.0,Social,Prospecting,1.1104446824713037
1772,0,0.0,Display,Prospecting,0.8732544895567306
1773,0,0.0,Display,Retargeting,0.9081318415612549
1774,0,0.0,Social,Retargeting,1.861792241436013
1775,0,0.0,Search,Brand,2.207330862296453
1776,0,0.0,Search,Prospecting,1.9046387152311044
1777,0,0.0,Search,Retargeting,2.451329126964269
1778,0,0.0,Social,Prospecting,1.8690741983096737
1779,0,0.0,Search,Prospecting,1.8446935184079756
1780,0,0.0,CTV,Prospecting,3.3994036545427995
1781,0,0.0,Social,Prospecting,1.8695407796749575
1782,0,0.0,Email,Brand,0.16420804032621136
1783,0,0.0,Display,Brand,1.0330319288244136
1784,0,0.0,Display,Prospecting,0.5765991851998061
1785,0,0.0,Social,Brand,1.31781788181821
1786,0,0.0,Email,Prospecting,0.173917124784736
1787,0,0.0,Search,Prospecting,2.3249424339590496
1788,0,0.0,Search,Prospecting,1.8610585580365238
1789,0,0.0,Display,Brand,0.7773907480320941
1790,0,0.0,Search,Brand,2.681408195731566
1791,0,0.0,Social,Brand,1.0445839556549286
1792,0,0.0,Search,Prospecting,2.058302563276914
1793,0,0.0,Search,Prospecting,1.781242830826625
1794,0,0.0,CTV,Brand,3.1968393365984595
1795,0,0.0,Search,Brand,2.7553243638896614
1796,0,0.0,CTV,Prospecting,4.2156736751004935
1797,0,0.0,Display,Prospecting,0.6426764034123252
1798,0,0.0,Search,Brand,2.827688708349371
1799,0,0.0,CTV,Prospecting,3.898652206398712
1800,0,0.0,Display,Retargeting,0.6402189670630507
1801,0,0.0,Search,Brand,2.1160187224505256
1802,0,0.0,Search,Retargeting,2.5049769154983723
1803,0,0.0,Search,Prospecting,2.207218284695771
1804,0,0.0,Search,Brand,1.7304626242019985
1805,0,0.0,Display,Brand,0.9299762039521977
1806,0,0.0,Social,Brand,1.3346690254370441
1807,0,0.0,Social,Prospecting,1.8095089822050605
1808,0,0.0,Search,Retargeting,2.399396406777339
1809,0,0.0,Search,Prospecting,2.0322870616633137
1810,0,0.0,Email,Prospecting,0.2335847289763133
1811,1,41.81079265158041,Social,Prospecting,1.0495035321145973
1812,0,0.0,Social,Brand,2.0272175640472505
1813,0,0.0,CTV,Brand,5.586456133189846
1814,0,0.0,Search,Prospecting,2.2615339919015987
1815,0,0.0,Search,Retargeting,1.4786012033290121
1816,0,0.0,Display,Brand,0.9219523864867974
1817,0,0.0,Display,Prospecting,0.7644334413671173
1818,0,0.0,Search,Brand,1.9614292443362253
1819,0,0.0,Search,Prospecting,1.926045194866927
1820,0,0.0,Social,Prospecting,1.6479736586806326
1821,0,0.0,Email,Brand,0.222335746572442
1822,0,0.0,Search,Brand,1.9809407614696233
1823,0,0.0,Display,Prospecting,0.6383706022487118
1824,0,0.0,Display,Brand,0.7455005697543658
1825,0,0.0,Search,Brand,2.7126371449283595
1826,0,0.0,Social,Brand,1.5104596728151138
1827,0,0.0,Search,Brand,2.3122950174102765
1828,0,0.0,Email,Brand,0.28649549954465364
1829,0,0.0,Email,Prospecting,0.287302483888651
1830,0,0.0,Social,Prospecting,1.6197254318938634
1831,0,0.0,Search,Prospecting,2.4302096893434397
1832,0,0.0,Social,Brand,1.5696078340994013
1833,0,0.0,Social,Brand,1.8432139539723966
1834,0,0.0,Search,Brand,1.951353110578755
1835,0,0.0,Social,Prospecting,1.4047942180690152
1836,0,0.0,Social,Prospecting,1.7116070138101134
1837,0,0.0,Email,Brand,0.3153936055261032
1838,0,0.0,Social,Prospecting,2.077184109269464
1839,0,0.0,Display,Brand,0.927713266469127
1840,0,0.0,Search,Retargeting,2.3620679559220905
1841,0,0.0,Search,Retargeting,2.1819633133873624
1842,0,0.0,Social,Brand,2.016674915618237
1843,0,0.0,CTV,Brand,5.104425681640838
1844,0,0.0,Social,Prospecting,1.3334053987232304
1845,0,0.0,Display,Prospecting,1.1174338307735898
1846,0,0.0,Search,Retargeting,2.3323506564638343
1847,0,0.0,Search,Prospecting,1.661973734804893
1848,0,0.0,Search,Brand,2.0345768773316157
1849,0,0.0,Search,Brand,2.3656931570416453
1850,0,0.0,Social,Brand,1.3780857642729494
1851,0,0.0,Search,Retargeting,1.939370305222776
1852,0,0.0,Display,Prospecting,0.6207082049577582
1853,0,0.0,Display,Prospecting,0.7905560461513413
1854,0,0.0,Social,Retargeting,1.8616247008723432
1855,1,67.19735556533863,Social,Brand,1.7707703101190437
1856,0,0.0,Social,Prospecting,1.1765098063767492
1857,0,0.0,Display,Retargeting,1.1162647944971495
1858,0,0.0,Search,Brand,1.890303077327947
1859,0,0.0,Social,Retargeting,1.714569744822366
1860,0,0.0,Display,Brand,0.7119504806748657
1861,1,188.54275885144378,CTV,Retargeting,3.0626067289433383
1862,0,0.0,Search,Brand,2.036533408900145
1863,0,0.0,Search,Brand,1.545779254927366
1864,0,0.0,Search,Prospecting,1.7336432201520495
1865,0,0.0,Email,Prospecting,0.26526850220020254
1866,0,0.0,Display,Brand,1.0227828227718485
1867,0,0.0,Email,Brand,0.1817316283816763
1868,0,0.0,Display,Brand,0.9960759488727038
1869,0,0.0,Search,Brand,1.8072012238952095
1870,0,0.0,Social,Brand,2.06597493632057
1871,0,0.0,Search,Prospecting,2.387595079260816
1872,0,0.0,Display,Prospecting,0.9892715490162842
1873,0,0.0,Social,Retargeting,1.8195487841082854
1874,0,0.0,Search,Brand,1.8986030888733556
1875,0,0.0,Search,Prospecting,2.733923994812452
1876,0,0.0,Social,Brand,1.751954415315829
1877,0,0.0,Search,Brand,2.383347946212676
1878,0,0.0,Social,Prospecting,1.37573268597034
1879,0,0.0,Search,Brand,2.3783991466275802
1880,0,0.0,Display,Brand,0.6728670370987755
1881,0,0.0,Search,Brand,2.600221235473204
1882,0,0.0,CTV,Retargeting,5.743200356575926
1883,0,0.0,Search,Brand,2.7515526709861855
1884,0,0.0,CTV,Brand,5.118148614373562
1885,1,124.14042989692184,Email,Brand,0.19229798314732988
1886,0,0.0,Search,Brand,2.419612224189767
1887,0,0.0,Display,Brand,0.7613747400367227
1888,0,0.0,Email,Brand,0.27839946052926373
1889,0,0.0,Search,Prospecting,1.7774946276765393
1890,0,0.0,Email,Prospecting,0.16672710956715905
1891,0,0.0,Display,Brand,0.6581703600986128
1892,0,0.0,Email,Brand,0.2203371849636281
1893,0,0.0,Search,Prospecting,2.1642364091992476
1894,0,0.0,Social,Brand,1.3302806721005256
1895,0,0.0,Search,Brand,1.5572903127271678
1896,0,0.0,Display,Retargeting,0.8303845496624251
1897,0,0.0,Search,Brand,2.0649629933396447
1898,1,261.9889547597815,CTV,Prospecting,3.5079545272286095
1899,0,0.0,Search,Retargeting,1.853626426890954
1900,0,0.0,Display,Brand,0.6196839458631784
1901,0,0.0,Search,Prospecting,2.4643609946188016
1902,0,0.0,Social,Brand,1.4980805912128037
1903,0,0.0,Search,Prospecting,2.6158164589069313
1904,0,0.0,Search,Brand,1.496381991796008
1905,0,0.0,Social,Prospecting,1.6292941001403078
1906,0,0.0,Display,Brand,0.8424550211699852
1907,0,0.0,Email,Prospecting,0.3148891082416535
1908,0,0.0,Social,Prospecting,1.9452111884613799
1909,0,0.0,Search,Brand,2.4344773491942844
1910,0,0.0,Display,Brand,0.7617602408531308
1911,0,0.0,Search,Prospecting,2.7435042109023384
1912,0,0.0,Display,Prospecting,1.0291916261775638
1913,0,0.0,Display,Retargeting,0.802905952739981
1914,0,0.0,CTV,Brand,4.026384807179408
1915,0,0.0,Search,Prospecting,1.9487496227752128
1916,0,0.0,Display,Brand,0.6465962721901433
1917,0,0.0,CTV,Brand,5.571135403200386
1918,0,0.0,Search,Brand,2.082130503846487
1919,0,0.0,Email,Brand,0.18429599390430168
1920,0,0.0,Email,Prospecting,0.2361255631943056
1921,0,0.0,Search,Brand,2.367393487118195
1922,0,0.0,Social,Prospecting,1.9080792345909776
1923,0,0.0,Social,Brand,1.855565309014302
1924,0,0.0,Social,Brand,1.6799643528881343
1925,0,0.0,Search,Retargeting,2.679689329301097
1926,0,0.0,Display,Prospecting,0.5912634759413861
1927,0,0.0,Search,Brand,1.5882880554447079
1928,0,0.0,Display,Prospecting,0.6297336260245671
1929,0,0.0,Display,Brand,0.7009072908342677
1930,0,0.0,Display,Brand,0.7238192953926645
1931,0,0.0,Search,Retargeting,2.263597440746069
1932,0,0.0,Search,Brand,2.216864973059443
1933,0,0.0,Search,Retargeting,2.7016909224895866
1934,0,0.0,Search,Brand,2.7075263368515716
1935,0,0.0,Email,Prospecting,0.2582297468481663
1936,0,0.0,CTV,Prospecting,3.520308853610723
1937,0,0.0,Search,Brand,1.8249975260854079
1938,0,0.0,Search,Prospecting,2.073916721268375
1939,0,0.0,Search,Retargeting,1.8600911766819928
1940,0,0.0,Display,Brand,0.8889749397443131
1941,0,0.0,Social,Prospecting,1.0875719761917035
1942,1,117.51023533181623,Social,Brand,1.8998775164066524
1943,0,0.0,Search,Retargeting,2.331114748311482
1944,0,0.0,CTV,Prospecting,5.698274338540898
1945,0,0.0,Display,Brand,0.617457020977089
1946,0,0.0,Search,Brand,1.5436385002218305
1947,0,0.0,Social,Retargeting,1.7800242675685745
1948,0,0.0,CTV,Brand,3.781734515365414
1949,0,0.0,CTV,Prospecting,4.315639527593776
1950,0,0.0,Search,Brand,2.184255859796854
1951,1,124.80872096894585,Email,Retargeting,0.20601106973405958
1952,0,0.0,Search,Brand,1.9150596830141673
1953,0,0.0,Search,Brand,2.5539144889296703
1954,0,0.0,Social,Brand,1.9329710061173182
1955,0,0.0,Search,Brand,2.5298545236242957
1956,0,0.0,Search,Brand,2.379938703771726
1957,0,0.0,Search,Prospecting,1.4714416459135087
1958,0,0.0,Display,Prospecting,1.0394511213068454
1959,0,0.0,Social,Brand,1.0777494055321473
1960,0,0.0,Display,Brand,1.0280874290164896
1961,0,0.0,Email,Retargeting,0.23527220782187364
1962,0,0.0,Email,Prospecting,0.23041637423569303
1963,0,0.0,Display,Brand,0.7940065008497209
1964,0,0.0,Display,Brand,0.6330145853287766
1965,0,0.0,Search,Prospecting,1.5612536645389352
1966,0,0.0,CTV,Prospecting,4.842948347046037
1967,0,0.0,Display,Prospecting,0.6714848260555843
1968,0,0.0,Search,Prospecting,2.574452163020597
1969,0,0.0,CTV,Prospecting,5.0525209997155756
1970,0,0.0,Display,Prospecting,0.8151597897441156
1971,0,0.0,Social,Prospecting,1.0664357771927395
1972,0,0.0,Social,Brand,1.5054712872884886
1973,0,0.0,Email,Prospecting,0.2121119409679847
1974,0,0.0,Display,Retargeting,0.938377078875362
1975,0,0.0,Search,Brand,2.2546323029779636
1976,0,0.0,Social,Retargeting,1.8531850156339882
1977,0,0.0,Search,Retargeting,2.0585854257227294
1978,0,0.0,Search,Prospecting,2.146417208465241
1979,0,0.0,Social,Prospecting,1.36436325571027
1980,1,98.9756651920543,Social,Retargeting,1.6679968456661498
1981,0,0.0,Display,Brand,0.6257869057236153
1982,0,0.0,Email,Retargeting,0.18412336800492604
1983,0,0.0,Social,Retargeting,1.8713444682218874
1984,0,0.0,Social,Brand,1.9072147747489445
1985,0,0.0,Email,Prospecting,0.26143361975969753
1986,0,0.0,CTV,Prospecting,4.496359043139627
1987,0,0.0,Social,Brand,1.2576438106638175
1988,0,0.0,Display,Brand,0.901635196125427
1989,0,0.0,Display,Brand,0.9866582451183535
1990,0,0.0,Search,Brand,1.7595503501504268
1991,0,0.0,Email,Retargeting,0.21720308620751597
1992,1,128.14414895469554,Display,Prospecting,0.9220863883135177
1993,0,0.0,Search,Brand,2.059797766117501
1994,0,0.0,CTV,Prospecting,4.788821178483526
1995,1,49.732872670950755,Search,Prospecting,1.8522690312046939
1996,0,0.0,Social,Brand,1.6399694723303935
1997,0,0.0,Social,Prospecting,1.8980123930455273
1998,0,0.0,Email,Prospecting,0.24034860272836245
1999,0,0.0,Social,Brand,1.3628850044082137
2000,0,0.0,Display,Retargeting,0.6885552725236459
2001,0,0.0,Social,Brand,1.5908943956056991
2002,0,0.0,Email,Prospecting,0.16287475944799823
2003,0,0.0,Email,Brand,0.2817633417117813
2004,0,0.0,Search,Prospecting,2.5990221738082724
2005,0,0.0,CTV,Prospecting,2.974310289573596
2006,0,0.0,Search,Retargeting,2.788219347311976
2007,0,0.0,CTV,Prospecting,3.4800499241816096
2008,0,0.0,Email,Brand,0.3195480868098222
2009,0,0.0,Email,Brand,0.1758316577590711
2010,0,0.0,Search,Brand,2.3978933301817786
2011,0,0.0,Search,Brand,2.2580067810408795
2012,0,0.0,CTV,Brand,4.8052977611504
2013,0,0.0,Search,Retargeting,2.269103328944472
2014,0,0.0,Search,Retargeting,1.7554039898453926
2015,0,0.0,Display,Prospecting,0.6318202612600293
2016,0,0.0,Social,Prospecting,1.8489652435187398
2017,0,0.0,Display,Prospecting,0.9234580376102859
2018,0,0.0,Social,Prospecting,1.4360036249219224
2019,0,0.0,Social,Brand,1.4702967807561755
2020,0,0.0,Display,Brand,0.8471920739553788
2021,0,0.0,Search,Prospecting,1.7534927667725075
2022,0,0.0,Search,Brand,2.167383408302269
2023,0,0.0,Social,Brand,1.7700204301445936
2024,0,0.0,Search,Prospecting,2.2837139976686127
2025,0,0.0,Display,Brand,0.5647422260485059
2026,0,0.0,Display,Retargeting,0.8003187810875058
2027,0,0.0,Social,Brand,1.4641594804735638
2028,0,0.0,CTV,Prospecting,5.306511744496582
2029,0,0.0,Display,Prospecting,0.6472016953576154
2030,0,0.0,Social,Prospecting,1.414069168988286
2031,0,0.0,Search,Prospecting,1.6186773625346516
2032,0,0.0,Email,Brand,0.2529237172016214
2033,0,0.0,Social,Prospecting,1.6120957323890746
2034,0,0.0,Social,Retargeting,1.7072540588988048
2035,0,0.0,Search,Prospecting,2.4493307039177936
2036,0,0.0,Search,Brand,1.7419457935144602
2037,1,190.12165964061083,Search,Retargeting,1.9073368544645237
2038,0,0.0,Display,Prospecting,0.8616499059407332
2039,0,0.0,Social,Retargeting,1.952971712645566
2040,0,0.0,Display,Prospecting,0.5643232903240931
2041,0,0.0,Display,Brand,0.7117629898333124
2042,0,0.0,Search,Brand,2.5496458691608757
2043,0,0.0,Search,Prospecting,1.6715282151432427
2044,0,0.0,CTV,Prospecting,3.5701297012655986
2045,0,0.0,Display,Retargeting,1.0433851108080407
2046,0,0.0,Search,Prospecting,1.9341165143761627
2047,0,0.0,Social,Brand,1.3898569966169423
2048,0,0.0,Display,Prospecting,0.6313623741056468
2049,0,0.0,Display,Retargeting,0.9341406648045537
2050,0,0.0,Display,Prospecting,0.9396859946251637
2051,0,0.0,Social,Prospecting,1.9775224038190387
2052,0,0.0,Social,Prospecting,1.197426913965657
2053,0,0.0,Display,Brand,0.925750979637209
2054,0,0.0,Display,Brand,0.918935787078406
2055,0,0.0,Social,Brand,1.3087871979996428
2056,0,0.0,Social,Brand,1.9884200693694125
2057,0,0.0,Display,Retargeting,0.761144238796914
2058,0,0.0,Email,Prospecting,0.24180606368149063
2059,0,0.0,Social,Brand,1.4049226223979028
2060,0,0.0,Social,Brand,1.6635815176856652
2061,0,0.0,Email,Prospecting,0.2820541099417812
2062,0,0.0,CTV,Prospecting,4.563035407726314
2063,0,0.0,Search,Brand,1.6083023989866059
2064,0,0.0,Email,Brand,0.265078219569497
2065,0,0.0,Social,Prospecting,1.5272014830787204
2066,0,0.0,CTV,Prospecting,3.84911274628077
2067,0,0.0,Search,Retargeting,2.113472803523451
2068,1,63.0760450589826,Social,Prospecting,1.188010655337751
2069,0,0.0,Search,Prospecting,1.9356680329126421
2070,0,0.0,Social,Brand,1.9293220715462156
2071,0,0.0,Search,Brand,2.5597946981330812
2072,1,178.42564589622467,Social,Retargeting,1.766761977052461
2073,0,0.0,Email,Brand,0.26656131646199405
2074,0,0.0,Search,Brand,2.25492468731531
2075,0,0.0,Display,Brand,0.65415832505055
2076,0,0.0,Social,Brand,1.9418267909132867
2077,0,0.0,Search,Brand,2.039808221778061
2078,0,0.0,Social,Brand,1.610878897462942
2079,1,47.9215293703669,Email,Brand,0.29791332918789787
2080,0,0.0,Social,Prospecting,1.9724941098425282
2081,0,0.0,Email,Brand,0.246761079999532
2082,0,0.0,Email,Retargeting,0.1931983478848562
2083,0,0.0,CTV,Retargeting,4.340747940798648
2084,0,0.0,Social,Brand,1.8737029529840241
2085,0,0.0,Display,Brand,1.0059173005633844
2086,0,0.0,Display,Brand,0.839646359675217
2087,0,0.0,Search,Prospecting,1.514635459929539
2088,0,0.0,Email,Prospecting,0.258237794712793
2089,0,0.0,Social,Brand,1.2127894527785983
2090,0,0.0,Search,Brand,2.858392471540207
2091,1,108.9121227932888,Email,Retargeting,0.2851441943027179
2092,0,0.0,Search,Brand,1.5386549263565301
2093,0,0.0,CTV,Prospecting,3.849213730064825
2094,0,0.0,Search,Brand,2.1244018303174927
2095,0,0.0,Email,Retargeting,0.16482793448652708
2096,0,0.0,Search,Retargeting,1.996227414639847
2097,0,0.0,Social,Brand,1.606388242607445
2098,0,0.0,Social,Brand,1.3348708189386553
2099,0,0.0,Social,Brand,1.295880373582076
2100,0,0.0,Social,Brand,1.9462737831832364
2101,0,0.0,Social,Brand,1.2413601512878873
2102,0,0.0,Email,Brand,0.19150943539657023
2103,0,0.0,Social,Brand,1.1463833915933317
2104,0,0.0,Display,Retargeting,1.0108933277511063
2105,0,0.0,CTV,Brand,2.9899659059087242
2106,0,0.0,Display,Brand,0.6374395167078689
2107,0,0.0,Search,Retargeting,1.5864973952701422
2108,0,0.0,Search,Prospecting,2.66423657526321
2109,0,0.0,Display,Prospecting,0.9491372996038631
2110,0,0.0,Search,Prospecting,2.0113263303414315
2111,0,0.0,CTV,Prospecting,3.2604702400996795
2112,0,0.0,CTV,Prospecting,3.51411095190838
2113,0,0.0,Display,Brand,1.044893705261445
2114,0,0.0,Display,Brand,1.1054189110150754
2115,0,0.0,Display,Retargeting,0.7361777435214758
2116,0,0.0,Email,Brand,0.20974597940321515
2117,0,0.0,Social,Brand,1.5368412228632116
2118,0,0.0,Social,Brand,1.2309421666063314
2119,1,87.82252848217121,CTV,Brand,3.16330090009018
2120,0,0.0,Social,Prospecting,1.3151274813845668
2121,0,0.0,CTV,Brand,4.805732275685604
2122,0,0.0,Display,Retargeting,1.026260547907142
2123,0,0.0,Display,Brand,0.5882598576098083
2124,0,0.0,Email,Prospecting,0.17660640061290644
2125,0,0.0,CTV,Retargeting,5.6660427034014855
2126,0,0.0,Display,Retargeting,0.8136368402978605
2127,0,0.0,Social,Prospecting,1.995341940196325
2128,0,0.0,Search,Brand,2.63008976352246
2129,0,0.0,Social,Prospecting,1.278655505749352
2130,0,0.0,Search,Brand,1.7233848673301875
2131,0,0.0,Social,Prospecting,1.9961280925483709
2132,0,0.0,Display,Prospecting,0.8446145253767965
2133,0,0.0,Display,Prospecting,0.8127887921658438
2134,0,0.0,Search,Retargeting,2.7578092572927786
2135,0,0.0,Email,Brand,0.19401475175212096
2136,0,0.0,Social,Prospecting,1.727047545734528
2137,0,0.0,Search,Brand,2.543269469430217
2138,0,0.0,Search,Prospecting,2.460307985922543
2139,0,0.0,Display,Prospecting,0.9892697327605768
2140,0,0.0,CTV,Brand,5.393771133178212
2141,0,0.0,Search,Retargeting,2.751688057634025
2142,0,0.0,Social,Brand,1.11704880513832
2143,0,0.0,Display,Brand,0.8400639037235584
2144,0,0.0,Search,Brand,2.1001232678529873
2145,0,0.0,Search,Prospecting,1.8621166508248146
2146,0,0.0,Search,Brand,2.2923614563061787
2147,0,0.0,Search,Prospecting,2.1817189832666863
2148,0,0.0,Social,Brand,1.9101290601514629
2149,0,0.0,Display,Prospecting,0.8117297686253798
2150,0,0.0,Display,Prospecting,0.9140495676251078
2151,0,0.0,Search,Brand,2.4128987507109825
2152,0,0.0,Search,Brand,2.358474760874542
2153,0,0.0,Search,Prospecting,1.6475037721395354
2154,0,0.0,Social,Prospecting,1.5014371485707914
2155,0,0.0,Search,Brand,2.502145789167404
2156,0,0.0,CTV,Retargeting,4.000203079459967
2157,0,0.0,Email,Prospecting,0.16534610957100251
2158,1,91.83336162417294,Social,Brand,1.2261032151073432
2159,0,0.0,CTV,Brand,5.223217996337895
2160,0,0.0,Search,Brand,2.457245775113157
2161,0,0.0,CTV,Brand,3.8833798595802724
2162,0,0.0,Search,Retargeting,1.7175672910681035
2163,0,0.0,Search,Prospecting,1.921214785904382
2164,0,0.0,Social,Brand,1.3764775310541588
2165,0,0.0,Email,Retargeting,0.30036053665786344
2166,0,0.0,CTV,Brand,4.675807204976637
2167,0,0.0,Display,Brand,1.0934815962716091
2168,0,0.0,Search,Retargeting,1.8300901295073166
2169,0,0.0,Social,Prospecting,1.8173695066091242
2170,0,0.0,Email,Brand,0.1724151966321893
2171,0,0.0,Search,Prospecting,1.6170989465737875
2172,0,0.0,Search,Brand,2.255938058852052
2173,0,0.0,Search,Brand,2.3763760919232904
2174,0,0.0,Social,Prospecting,1.2678782823905337
2175,0,0.0,Social,Brand,1.0649701245646959
2176,0,0.0,Display,Brand,0.8524817650191006
2177,0,0.0,Social,Prospecting,1.1469010479887902
2178,0,0.0,Display,Prospecting,0.7285322206141706
2179,0,0.0,Search,Prospecting,1.94182088009387
2180,0,0.0,Display,Brand,0.8012675737231796
2181,1,63.84896646280053,Display,Brand,1.0538057278962953
2182,0,0.0,Display,Prospecting,0.9945617884108756
2183,0,0.0,Search,Brand,2.603251581529831
2184,0,0.0,Social,Prospecting,1.3586068721378968
2185,0,0.0,Search,Brand,2.169570389724899
2186,0,0.0,Display,Prospecting,0.8262081956792087
2187,0,0.0,Display,Brand,0.5853509409394062
2188,0,0.0,CTV,Brand,4.490745834489626
2189,0,0.0,Email,Brand,0.1871271979174352
2190,0,0.0,Search,Brand,1.4702092134579787
2191,0,0.0,Display,Retargeting,0.7450168189471477
2192,0,0.0,Display,Brand,0.8117283077328565
